dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_WAR_WAR_fou_acq_r01_c10629,merger,integrative,WARMTH,WARMTH,founder,acquirer,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""52"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",14,0.0,0.0,300.0,300.0,600.0,0.5,93.5,4.0,91.0,4.0,37.5,42.5,0.053770000000000005,"Payoff lookup error for founder: ""Value '52' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""; Payoff lookup error for acquirer: ""Value '52' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""",0
merger_WAR_WAR_fou_acq_r02_8af93a,merger,integrative,WARMTH,WARMTH,founder,acquirer,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",10,134.0,138.0,434.0,438.0,872.0,0.49770642201834864,91.0,7.5,93.5,4.0,27.5,62.5,0.03417,,0
merger_WAR_WAR_fou_acq_r03_4edd17,merger,integrative,WARMTH,WARMTH,founder,acquirer,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,7.5,91.0,7.5,62.5,37.5,0.05596000000000001,Impasse: both agents take BATNA.,0
merger_WAR_WAR_fou_acq_r04_a8fe5b,merger,integrative,WARMTH,WARMTH,founder,acquirer,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",10,204.0,30.0,504.0,330.0,834.0,0.60431654676259,93.5,4.0,93.5,4.0,42.5,62.5,0.034820000000000004,,0
merger_WAR_DOM_acq_fou_r00_54ccc2,merger,integrative,WARMTH,DOMINANCE,acquirer,founder,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,87.5,7.5,12.5,80.0,32.5,7.5,0.05231,Impasse: both agents take BATNA.,0
merger_WAR_DOM_acq_fou_r01_630f90,merger,integrative,WARMTH,DOMINANCE,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""25"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,90.0,430.0,390.0,730.0,1120.0,0.3482142857142857,91.0,2.5,12.5,57.5,62.5,12.5,0.05147,,0
merger_WAR_DOM_acq_fou_r02_d6e397,merger,integrative,WARMTH,DOMINANCE,acquirer,founder,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,88.5,2.5,0.0,0.0,27.5,42.5,0.044379999999999996,Impasse: both agents take BATNA.,0
merger_WAR_DOM_acq_fou_r03_5b8081,merger,integrative,WARMTH,DOMINANCE,acquirer,founder,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,88.5,2.5,7.5,73.5,57.5,12.5,0.05144000000000001,Impasse: both agents take BATNA.,0
merger_WAR_DOM_acq_fou_r04_361976,merger,integrative,WARMTH,DOMINANCE,acquirer,founder,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""15"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",14,316.0,162.0,616.0,462.0,1078.0,0.5714285714285714,91.0,4.0,12.5,80.0,47.5,42.5,0.05274,,0
merger_WAR_DOM_fou_acq_r00_5c7d86,merger,integrative,WARMTH,DOMINANCE,founder,acquirer,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",14,128.0,174.0,428.0,474.0,902.0,0.4745011086474501,91.0,7.5,2.5,37.5,22.5,72.5,0.045,,0
merger_WAR_DOM_fou_acq_r01_d7bf8b,merger,integrative,WARMTH,DOMINANCE,founder,acquirer,1,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,2.5,2.5,37.5,52.5,47.5,0.04576,Impasse: both agents take BATNA.,0
merger_WAR_DOM_fou_acq_r02_a9ee90,merger,integrative,WARMTH,DOMINANCE,founder,acquirer,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,4.0,2.5,37.5,57.5,62.5,0.04992000000000001,Impasse: both agents take BATNA.,0
merger_WAR_DOM_fou_acq_r03_c75cce,merger,integrative,WARMTH,DOMINANCE,founder,acquirer,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",6,228.0,6.0,528.0,306.0,834.0,0.6330935251798561,91.0,7.5,2.5,7.5,32.5,67.5,0.017939999999999998,,0
merger_WAR_DOM_fou_acq_r04_b3945b,merger,integrative,WARMTH,DOMINANCE,founder,acquirer,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",14,162.0,240.0,462.0,540.0,1002.0,0.46107784431137727,93.5,4.0,12.5,52.5,32.5,12.5,0.053729999999999986,,0
merger_WAR_COT_acq_fou_r00_901227,merger,integrative,WARMTH,COT_ONLY,acquirer,founder,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,7.5,0.0,0.0,47.5,37.5,0.047189999999999996,Impasse: both agents take BATNA.,0
merger_WAR_COT_acq_fou_r01_1bc98e,merger,integrative,WARMTH,COT_ONLY,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,192.0,48.0,492.0,348.0,840.0,0.5857142857142857,91.0,4.0,7.5,2.5,62.5,62.5,0.04759,,0
merger_WAR_COT_acq_fou_r02_fd3254,merger,integrative,WARMTH,COT_ONLY,acquirer,founder,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,7.5,0.0,0.0,27.5,71.0,0.045010000000000015,Impasse: both agents take BATNA.,0
merger_WAR_COT_acq_fou_r03_c04be9,merger,integrative,WARMTH,COT_ONLY,acquirer,founder,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,4.0,0.0,0.0,42.5,42.5,0.04364,Impasse: both agents take BATNA.,0
merger_WAR_COT_acq_fou_r04_a5a55b,merger,integrative,WARMTH,COT_ONLY,acquirer,founder,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,7.5,0.0,0.0,47.5,37.5,0.04793,Impasse: both agents take BATNA.,0
merger_WAR_COT_fou_acq_r00_544b35,merger,integrative,WARMTH,COT_ONLY,founder,acquirer,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,7.5,0.0,0.0,81.0,37.5,0.04853999999999999,Impasse: both agents take BATNA.,0
merger_WAR_COT_fou_acq_r01_b013e5,merger,integrative,WARMTH,COT_ONLY,founder,acquirer,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",14,164.0,70.0,464.0,370.0,834.0,0.5563549160671463,91.0,7.5,2.5,7.5,37.5,57.5,0.04540000000000001,,0
merger_WAR_COT_fou_acq_r02_4ef80f,merger,integrative,WARMTH,COT_ONLY,founder,acquirer,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,93.5,4.0,0.0,0.0,52.5,42.5,0.04730000000000001,Impasse: both agents take BATNA.,0
merger_WAR_COT_fou_acq_r03_92b837,merger,integrative,WARMTH,COT_ONLY,founder,acquirer,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,93.5,4.0,0.0,0.0,62.5,37.5,0.04854999999999999,Impasse: both agents take BATNA.,0
merger_WAR_COT_fou_acq_r04_e772fc,merger,integrative,WARMTH,COT_ONLY,founder,acquirer,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",6,204.0,30.0,504.0,330.0,834.0,0.60431654676259,91.0,4.0,12.5,7.5,32.5,72.5,0.01763,,0
merger_WAR_SPE_acq_fou_r00_7b5cca,merger,integrative,WARMTH,SPEC_NOCOT,acquirer,founder,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",9,30.0,204.0,330.0,504.0,834.0,0.39568345323741005,91.0,4.0,0.0,0.0,76.0,37.5,0.030299999999999997,,0
merger_WAR_SPE_acq_fou_r01_ca173c,merger,integrative,WARMTH,SPEC_NOCOT,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,242.0,98.0,542.0,398.0,940.0,0.5765957446808511,91.0,7.5,7.5,0.0,57.5,72.5,0.012849999999999999,,0
merger_WAR_SPE_acq_fou_r02_027b6c,merger,integrative,WARMTH,SPEC_NOCOT,acquirer,founder,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,87.5,7.5,0.0,0.0,42.5,67.5,0.050210000000000005,Impasse: both agents take BATNA.,0
merger_WAR_SPE_acq_fou_r03_7338ac,merger,integrative,WARMTH,SPEC_NOCOT,acquirer,founder,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,218.0,122.0,518.0,422.0,940.0,0.551063829787234,91.0,4.0,12.5,7.5,76.0,57.5,0.01995,,0
merger_WAR_SPE_acq_fou_r04_7ceb56,merger,integrative,WARMTH,SPEC_NOCOT,acquirer,founder,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,84.0,202.0,384.0,502.0,886.0,0.43340857787810383,91.0,4.0,0.0,0.0,57.5,27.5,0.049819999999999996,,0
merger_WAR_SPE_fou_acq_r00_f0056a,merger,integrative,WARMTH,SPEC_NOCOT,founder,acquirer,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",9,98.0,242.0,398.0,542.0,940.0,0.42340425531914894,89.0,7.5,0.0,0.0,57.5,57.5,0.03009,,0
merger_WAR_SPE_fou_acq_r01_073434,merger,integrative,WARMTH,SPEC_NOCOT,founder,acquirer,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",4,228.0,6.0,528.0,306.0,834.0,0.6330935251798561,91.0,7.5,7.5,0.0,47.5,42.5,0.01365,,0
merger_WAR_SPE_fou_acq_r02_80c9c3,merger,integrative,WARMTH,SPEC_NOCOT,founder,acquirer,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,146.0,78.0,446.0,378.0,824.0,0.5412621359223301,91.0,4.0,0.0,0.0,37.5,57.5,0.05506,,0
merger_WAR_SPE_fou_acq_r03_036ca5,merger,integrative,WARMTH,SPEC_NOCOT,founder,acquirer,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,93.5,4.0,0.0,0.0,81.0,37.5,0.05413999999999999,Impasse: both agents take BATNA.,0
merger_WAR_SPE_fou_acq_r04_b0c954,merger,integrative,WARMTH,SPEC_NOCOT,founder,acquirer,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",8,164.0,70.0,464.0,370.0,834.0,0.5563549160671463,91.0,7.5,0.0,0.0,42.5,77.5,0.025349999999999998,,0
merger_WAR_SPE_acq_fou_r00_5b64e1,merger,integrative,WARMTH,SPEC_COT,acquirer,founder,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",9,300.0,178.0,600.0,478.0,1078.0,0.5565862708719852,91.0,4.0,0.0,0.0,57.5,32.5,0.03111,,0
merger_WAR_SPE_acq_fou_r01_c85fcc,merger,integrative,WARMTH,SPEC_COT,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,242.0,98.0,542.0,398.0,940.0,0.5765957446808511,89.0,7.5,7.5,0.0,47.5,80.0,0.013049999999999999,,0
merger_WAR_SPE_acq_fou_r02_c2a1be,merger,integrative,WARMTH,SPEC_COT,acquirer,founder,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,318.0,98.0,618.0,398.0,1016.0,0.6082677165354331,91.0,7.5,7.5,0.0,71.0,72.5,0.01269,,0
merger_WAR_SPE_acq_fou_r03_43fd25,merger,integrative,WARMTH,SPEC_COT,acquirer,founder,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",2,232.0,8.0,532.0,308.0,840.0,0.6333333333333333,85.0,7.5,50.0,0.0,47.5,47.5,0.0077,,0
merger_WAR_SPE_acq_fou_r04_4ec922,merger,integrative,WARMTH,SPEC_COT,acquirer,founder,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,88.5,7.5,0.0,0.0,57.5,37.5,0.052189999999999986,Impasse: both agents take BATNA.,0
merger_WAR_SPE_fou_acq_r00_18de66,merger,integrative,WARMTH,SPEC_COT,founder,acquirer,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""1""}",6,276.0,68.0,576.0,368.0,944.0,0.6101694915254238,91.0,7.5,12.5,7.5,52.5,71.0,0.018559999999999997,,0
merger_WAR_SPE_fou_acq_r01_09974a,merger,integrative,WARMTH,SPEC_COT,founder,acquirer,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,134.0,138.0,434.0,438.0,872.0,0.49770642201834864,91.0,7.5,7.5,5.0,37.5,60.0,0.02006,,0
merger_WAR_SPE_fou_acq_r02_00da8a,merger,integrative,WARMTH,SPEC_COT,founder,acquirer,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,20.0,0.0,0.0,32.5,47.5,0.053669999999999995,Impasse: both agents take BATNA.,0
merger_WAR_SPE_fou_acq_r03_5a7a84,merger,integrative,WARMTH,SPEC_COT,founder,acquirer,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""10"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,58.0,358.0,358.0,658.0,1016.0,0.35236220472440943,91.0,20.0,0.0,0.0,27.5,60.0,0.04899,,0
merger_WAR_SPE_fou_acq_r04_08bccf,merger,integrative,WARMTH,SPEC_COT,founder,acquirer,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,2.5,7.5,2.5,47.5,47.5,0.04705000000000001,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r00_51a1d4,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,92.5,2.5,80.0,7.5,7.5,0.047580000000000004,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r01_d9a758,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,1,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,67.5,42.5,0.037110000000000004,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r02_108ab9,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,80.0,0.0,0.0,7.5,42.5,0.044329999999999994,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r03_9c496e,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,67.5,42.5,0.040369999999999996,Impasse: both agents take BATNA.,0
merger_DOM_DOM_acq_fou_r04_76f4af,merger,integrative,DOMINANCE,DOMINANCE,acquirer,founder,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,37.5,0.0,0.0,67.5,42.5,0.03878999999999999,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r00_e0ece4,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,96.0,2.5,85.0,12.5,7.5,0.04715,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r01_774100,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,1,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,80.0,0.0,12.5,7.5,62.5,0.04263999999999999,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r02_d97930,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,75.0,0.0,12.5,7.5,62.5,0.04019,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r03_11de78,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,3,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,80.0,0.0,0.0,12.5,62.5,0.04238000000000001,Impasse: both agents take BATNA.,0
merger_DOM_DOM_fou_acq_r04_3aa023,merger,integrative,DOMINANCE,DOMINANCE,founder,acquirer,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,75.0,7.5,76.5,12.5,70.0,0.04716,Impasse: both agents take BATNA.,0
merger_DOM_COT_acq_fou_r00_3f41d4,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,0,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,42.5,81.0,0.04128999999999999,Impasse: both agents take BATNA.,0
merger_DOM_COT_acq_fou_r01_f9fc5b,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""1""}",13,56.0,172.0,356.0,472.0,828.0,0.42995169082125606,2.5,75.0,0.0,0.0,71.0,27.5,0.03783000000000001,,0
merger_DOM_COT_acq_fou_r02_07da38,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",5,6.0,228.0,306.0,528.0,834.0,0.3669064748201439,12.5,75.0,0.0,0.0,42.5,47.5,0.01548,,0
merger_DOM_COT_acq_fou_r03_a76aed,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",5,160.0,242.0,460.0,542.0,1002.0,0.4590818363273453,12.5,76.5,0.0,0.0,37.5,37.5,0.01481,,0
merger_DOM_COT_acq_fou_r04_d66fa9,merger,integrative,DOMINANCE,COT_ONLY,acquirer,founder,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,80.0,0.0,0.0,7.5,81.0,0.04155,Impasse: both agents take BATNA.,0
merger_DOM_COT_fou_acq_r00_beca37,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",13,168.0,134.0,468.0,434.0,902.0,0.5188470066518847,12.5,52.5,0.0,0.0,62.5,52.5,0.041659999999999996,,0
merger_DOM_COT_fou_acq_r01_a62a60,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,1,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,40.0,0.0,0.0,37.5,37.5,0.03935000000000001,Impasse: both agents take BATNA.,0
merger_DOM_COT_fou_acq_r02_0205c2,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,2,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,52.5,0.0,0.0,0.0,37.5,0.04222,Impasse: both agents take BATNA.,0
merger_DOM_COT_fou_acq_r03_8afbb2,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",13,86.0,166.0,386.0,466.0,852.0,0.45305164319248825,12.5,76.5,0.0,0.0,12.5,52.5,0.040190000000000003,,0
merger_DOM_COT_fou_acq_r04_0bf7e7,merger,integrative,DOMINANCE,COT_ONLY,founder,acquirer,4,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""20"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",13,350.0,94.0,650.0,394.0,1044.0,0.6226053639846744,12.5,76.5,0.0,0.0,87.5,71.0,0.04188999999999999,,0
merger_DOM_SPE_acq_fou_r00_fc72f3,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,300.0,178.0,600.0,478.0,1078.0,0.5565862708719852,7.5,52.5,0.0,0.0,20.0,22.5,0.04476,,0
merger_DOM_SPE_acq_fou_r01_dcef3f,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",11,306.0,214.0,606.0,514.0,1120.0,0.5410714285714285,7.5,57.5,0.0,0.0,71.0,22.5,0.037430000000000005,,0
merger_DOM_SPE_acq_fou_r02_63247d,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""1""}",7,6.0,228.0,306.0,528.0,834.0,0.3669064748201439,0.0,12.5,0.0,0.0,97.5,32.5,0.01926,,0
merger_DOM_SPE_acq_fou_r03_14bb10,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",7,38.0,338.0,338.0,638.0,976.0,0.3463114754098361,7.5,75.0,0.0,0.0,12.5,32.5,0.022710000000000004,,0
merger_DOM_SPE_acq_fou_r04_f9172d,merger,integrative,DOMINANCE,SPEC_NOCOT,acquirer,founder,4,grok-4.3,grok-4.3,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,67.5,42.5,0.03952,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r00_e574d0,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,0,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""5"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",7,58.0,282.0,358.0,582.0,940.0,0.38085106382978723,12.5,76.5,0.0,0.0,42.5,57.5,0.022350000000000002,,0
merger_DOM_SPE_fou_acq_r01_6b1626,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,1,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",7,98.0,318.0,398.0,618.0,1016.0,0.39173228346456695,12.5,75.0,0.0,0.0,51.5,71.0,0.02281,,0
merger_DOM_SPE_fou_acq_r02_bd1c69,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,2,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",13,342.0,178.0,642.0,478.0,1120.0,0.5732142857142857,2.5,80.0,7.5,0.0,12.5,66.0,0.04562,,0
merger_DOM_SPE_fou_acq_r03_f2f42e,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,3,grok-4.3,grok-4.3,1,"{""cash_price_musd"": ""40"", ""founder_equity_pct"": ""0"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",11,50.0,428.0,350.0,728.0,1078.0,0.3246753246753247,12.5,75.0,0.0,0.0,12.5,42.5,0.03492,,0
