dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
supplier_h10_NEU_NEU_sup_buy_r17_f4f295,supplier_h10,integrative,NEUTRAL,NEUTRAL,supplier,buyer,17,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00223,Impasse: both agents take BATNA.,0
supplier_h10_NEU_NEU_sup_buy_r18_e9c6bd,supplier_h10,integrative,NEUTRAL,NEUTRAL,supplier,buyer,18,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.0022299999999999998,Impasse: both agents take BATNA.,0
supplier_h10_NEU_NEU_sup_buy_r19_efaded,supplier_h10,integrative,NEUTRAL,NEUTRAL,supplier,buyer,19,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00223,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r00_287809,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",14,141.0,459.0,321.0,639.0,960.0,0.334375,,,,,,,0.00257,,0
supplier_h10_NEU_COT_buy_sup_r01_564579,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",12,143.0,397.0,323.0,577.0,900.0,0.35888888888888887,,,,,,,0.00213,,0
supplier_h10_NEU_COT_buy_sup_r02_813d08,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00253,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r03_c0b051,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,3,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""15"", ""warranty_years"": ""1""}",12,178.0,422.0,358.0,602.0,960.0,0.3729166666666667,,,,,,,0.0022299999999999998,,0
supplier_h10_NEU_COT_buy_sup_r04_e56592,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",4,181.0,407.0,361.0,587.0,948.0,0.3808016877637131,,,,,,,0.00076,,0
supplier_h10_NEU_COT_buy_sup_r05_b5b843,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,5,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",12,53.0,535.0,233.0,715.0,948.0,0.24578059071729957,,,,,,,0.00222,,0
supplier_h10_NEU_COT_buy_sup_r06_a42dd3,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,6,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,213.0,375.0,393.0,555.0,948.0,0.41455696202531644,,,,,,,0.00037,,0
supplier_h10_NEU_COT_buy_sup_r07_74989e,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,7,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",10,173.0,427.0,353.0,607.0,960.0,0.36770833333333336,,,,,,,0.00174,,0
supplier_h10_NEU_COT_buy_sup_r08_9625a9,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,8,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00262,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r09_88b959,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,9,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",8,141.0,459.0,321.0,639.0,960.0,0.334375,,,,,,,0.00131,,0
supplier_h10_NEU_COT_buy_sup_r10_01abb6,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,10,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",10,173.0,427.0,353.0,607.0,960.0,0.36770833333333336,,,,,,,0.00178,,0
supplier_h10_NEU_COT_buy_sup_r11_169269,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,11,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",12,53.0,535.0,233.0,715.0,948.0,0.24578059071729957,,,,,,,0.0020299999999999997,,0
supplier_h10_NEU_COT_buy_sup_r12_4bf3c3,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,12,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00244,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r13_40a71d,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,13,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""10"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",2,213.0,375.0,393.0,555.0,948.0,0.41455696202531644,,,,,,,0.00030000000000000003,,0
supplier_h10_NEU_COT_buy_sup_r14_7dc19f,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,14,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",10,143.0,397.0,323.0,577.0,900.0,0.35888888888888887,,,,,,,0.00171,,0
supplier_h10_NEU_COT_buy_sup_r15_6d258c,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,15,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.0026,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r16_d2a26f,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,16,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",8,53.0,535.0,233.0,715.0,948.0,0.24578059071729957,,,,,,,0.00139,,0
supplier_h10_NEU_COT_buy_sup_r17_7b3bc1,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,17,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""11"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""2""}",14,181.0,407.0,361.0,587.0,948.0,0.3808016877637131,,,,,,,0.0025900000000000003,,0
supplier_h10_NEU_COT_buy_sup_r18_5913f6,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,18,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00266,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_buy_sup_r19_4ed0fd,supplier_h10,integrative,NEUTRAL,COT_ONLY,buyer,supplier,19,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""12"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",6,141.0,459.0,321.0,639.0,960.0,0.334375,,,,,,,0.00113,,0
supplier_h10_NEU_COT_sup_buy_r00_41787b,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,0,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",5,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,,,,,,,0.0008999999999999999,,0
supplier_h10_NEU_COT_sup_buy_r01_21f662,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,1,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,,,,,,,0.00033,,0
supplier_h10_NEU_COT_sup_buy_r02_0e9e4e,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,2,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",6,523.0,77.0,703.0,257.0,960.0,0.7322916666666667,,,,,,,0.00117,,0
supplier_h10_NEU_COT_sup_buy_r03_84c6cf,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.0025399999999999997,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_sup_buy_r04_749519,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,4,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""150"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",6,493.0,47.0,673.0,227.0,900.0,0.7477777777777778,,,,,,,0.00112,,0
supplier_h10_NEU_COT_sup_buy_r05_513dc9,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,5,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""15"", ""warranty_years"": ""1""}",10,518.0,82.0,698.0,262.0,960.0,0.7270833333333333,,,,,,,0.0016799999999999999,,0
supplier_h10_NEU_COT_sup_buy_r06_ebb5b2,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,6,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,,,,,,,0.00032,,0
supplier_h10_NEU_COT_sup_buy_r07_6deb0d,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,7,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00252,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_sup_buy_r08_8dc580,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,8,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00258,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_sup_buy_r09_2c5525,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,9,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,,,,,,,0.00035,,0
supplier_h10_NEU_COT_sup_buy_r10_256ea2,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,10,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.00253,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_sup_buy_r11_e989f2,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,11,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,523.0,77.0,703.0,257.0,960.0,0.7322916666666667,,,,,,,0.00034,,0
supplier_h10_NEU_COT_sup_buy_r12_70df4d,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,12,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""15"", ""warranty_years"": ""1""}",10,518.0,82.0,698.0,262.0,960.0,0.7270833333333333,,,,,,,0.0017399999999999998,,0
supplier_h10_NEU_COT_sup_buy_r13_5d5fca,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,13,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,180.0,180.0,360.0,0.5,,,,,,,0.0025299999999999997,Impasse: both agents take BATNA.,0
supplier_h10_NEU_COT_sup_buy_r14_60390f,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,14,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""14"", ""volume_commit_kunits"": ""100"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",6,453.0,17.0,633.0,197.0,830.0,0.7626506024096386,,,,,,,0.00116,,0
supplier_h10_NEU_COT_sup_buy_r15_5a2743,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,15,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""15"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",2,555.0,45.0,735.0,225.0,960.0,0.765625,,,,,,,0.00035,,0
supplier_h10_NEU_COT_sup_buy_r16_deb564,supplier_h10,integrative,NEUTRAL,COT_ONLY,supplier,buyer,16,gpt-4o-mini,gpt-4o-mini,1,"{""unit_price_usd"": ""13"", ""volume_commit_kunits"": ""200"", ""payment_terms_days"": ""30"", ""warranty_years"": ""1""}",5,491.0,109.0,671.0,289.0,960.0,0.6989583333333333,,,,,,,0.0009,,0
