dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_NEU_WAR_acq_fou_r00_ee6d62,merger,integrative,NEUTRAL,WARMTH,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,63.5,31.5,85.0,39.0,42.5,27.5,0.00392,Impasse: both agents take BATNA.,0
merger_NEU_WAR_acq_fou_r01_f5085b,merger,integrative,NEUTRAL,WARMTH,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,50.0,30.0,88.5,20.0,42.5,71.0,0.0036500000000000005,Impasse: both agents take BATNA.,0
merger_NEU_WAR_acq_fou_r02_54ead4,merger,integrative,NEUTRAL,WARMTH,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,66.0,46.0,85.0,42.5,47.5,42.5,0.0034800000000000005,Impasse: both agents take BATNA.,0
merger_NEU_WAR_acq_fou_r03_6996f5,merger,integrative,NEUTRAL,WARMTH,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",13,22.0,202.0,322.0,502.0,824.0,0.3907766990291262,66.0,49.0,88.5,20.0,65.0,47.5,0.0031799999999999997,,0
merger_NEU_WAR_acq_fou_r04_f96c62,merger,integrative,NEUTRAL,WARMTH,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",13,-26.0,250.0,274.0,550.0,824.0,0.3325242718446602,0.0,0.0,88.5,21.5,71.0,47.5,0.00325,Agent A (acquirer) accepted a deal below BATNA (274.0 < 300.0).,0
merger_NEU_WAR_fou_acq_r00_f7a669,merger,integrative,NEUTRAL,WARMTH,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",3,34.0,150.0,334.0,450.0,784.0,0.4260204081632653,47.5,7.5,79.0,25.0,86.0,47.5,0.00053,,0
merger_NEU_WAR_fou_acq_r01_cee3e8,merger,integrative,NEUTRAL,WARMTH,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",3,34.0,150.0,334.0,450.0,784.0,0.4260204081632653,47.5,7.5,85.0,7.5,86.0,56.0,0.0005300000000000001,,0
merger_NEU_WAR_fou_acq_r02_96bcb7,merger,integrative,NEUTRAL,WARMTH,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""4"", ""esg_clause"": ""2""}",13,0.0,0.0,300.0,300.0,600.0,0.5,72.5,42.5,91.0,20.0,72.5,42.5,0.00351,"Payoff lookup error for founder: ""Value '4' not found in payoff card for issue 'brand_retention_yrs'. Available: [0, 2, 5, 8, 10]""; Payoff lookup error for acquirer: ""Value '4' not found in payoff card for issue 'brand_retention_yrs'. Available: [0, 2, 5, 8, 10]""",0
merger_NEU_WAR_fou_acq_r03_5cbe5e,merger,integrative,NEUTRAL,WARMTH,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,314.0,-90.0,614.0,210.0,824.0,0.7451456310679612,67.5,37.5,85.0,25.0,32.5,72.5,0.004110000000000001,Agent B (acquirer) accepted a deal below BATNA (210.0 < 300.0).,0
merger_NEU_WAR_fou_acq_r04_b7d8a5,merger,integrative,NEUTRAL,WARMTH,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",3,24.0,60.0,324.0,360.0,684.0,0.47368421052631576,42.5,7.5,79.0,25.0,87.5,57.5,0.00055,,0
merger_NEU_DOM_acq_fou_r00_a33d8d,merger,integrative,NEUTRAL,DOMINANCE,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,17.5,0.0,0.0,17.5,57.5,0.0037200000000000006,Impasse: both agents take BATNA.,0
merger_NEU_DOM_acq_fou_r01_c14e53,merger,integrative,NEUTRAL,DOMINANCE,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,17.5,25.0,7.5,37.5,7.5,7.5,0.00387,Impasse: both agents take BATNA.,0
merger_NEU_DOM_acq_fou_r02_2f92cc,merger,integrative,NEUTRAL,DOMINANCE,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",7,14.0,210.0,314.0,510.0,824.0,0.38106796116504854,12.5,5.0,0.0,0.0,76.0,42.5,0.00142,,0
merger_NEU_DOM_acq_fou_r03_b5ac7c,merger,integrative,NEUTRAL,DOMINANCE,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,37.5,0.0,0.0,12.5,42.5,0.00369,Impasse: both agents take BATNA.,0
merger_NEU_DOM_acq_fou_r04_6c8065,merger,integrative,NEUTRAL,DOMINANCE,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,17.5,0.0,0.0,12.5,67.5,0.00365,Impasse: both agents take BATNA.,0
merger_NEU_DOM_fou_acq_r00_3b4b03,merger,integrative,NEUTRAL,DOMINANCE,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,186.0,38.0,486.0,338.0,824.0,0.5898058252427184,17.5,30.0,12.5,40.0,12.5,87.5,0.00138,,0
merger_NEU_DOM_fou_acq_r01_c8a200,merger,integrative,NEUTRAL,DOMINANCE,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""0"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,48.0,76.0,348.0,376.0,724.0,0.48066298342541436,0.0,0.0,0.0,12.5,22.5,67.5,0.0026700000000000005,,0
merger_NEU_DOM_fou_acq_r02_cf2f0a,merger,integrative,NEUTRAL,DOMINANCE,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",13,46.0,138.0,346.0,438.0,784.0,0.4413265306122449,7.5,25.0,2.5,0.0,79.0,71.0,0.0031899999999999997,,0
merger_NEU_DOM_fou_acq_r03_be2df4,merger,integrative,NEUTRAL,DOMINANCE,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",9,36.0,116.0,336.0,416.0,752.0,0.44680851063829785,17.5,25.0,2.5,7.5,87.5,60.0,0.0018299999999999998,,0
merger_NEU_DOM_fou_acq_r04_b2f836,merger,integrative,NEUTRAL,DOMINANCE,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,37.5,25.0,12.5,62.5,27.5,14.0,0.0050100000000000006,Impasse: both agents take BATNA.,0
merger_NEU_COT_acq_fou_r00_dfbc9c,merger,integrative,NEUTRAL,COT_ONLY,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",9,34.0,238.0,334.0,538.0,872.0,0.3830275229357798,7.5,17.5,0.0,0.0,87.5,47.5,0.00226,,0
merger_NEU_COT_acq_fou_r01_5e5c1e,merger,integrative,NEUTRAL,COT_ONLY,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",3,38.0,186.0,338.0,486.0,824.0,0.41019417475728154,17.5,0.0,0.0,0.0,87.5,22.5,0.00062,,0
merger_NEU_COT_acq_fou_r02_fb61a5,merger,integrative,NEUTRAL,COT_ONLY,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,12.5,0.0,0.0,12.5,47.5,0.00381,Impasse: both agents take BATNA.,0
merger_NEU_COT_acq_fou_r03_b5354f,merger,integrative,NEUTRAL,COT_ONLY,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",5,38.0,186.0,338.0,486.0,824.0,0.41019417475728154,22.5,7.5,0.0,0.0,87.5,37.5,0.0011599999999999998,,0
merger_NEU_COT_acq_fou_r04_8d6975,merger,integrative,NEUTRAL,COT_ONLY,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",5,38.0,186.0,338.0,486.0,824.0,0.41019417475728154,7.5,2.5,0.0,0.0,87.5,40.0,0.00119,,0
merger_NEU_COT_fou_acq_r00_75800d,merger,integrative,NEUTRAL,COT_ONLY,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",3,104.0,-20.0,404.0,280.0,684.0,0.5906432748538012,12.5,0.0,0.0,0.0,87.5,47.5,0.00059,Agent B (acquirer) accepted a deal below BATNA (280.0 < 300.0).,0
merger_NEU_COT_fou_acq_r01_3663dc,merger,integrative,NEUTRAL,COT_ONLY,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",9,46.0,138.0,346.0,438.0,784.0,0.4413265306122449,7.5,5.0,0.0,0.0,87.5,66.0,0.00229,,0
merger_NEU_COT_fou_acq_r02_785e46,merger,integrative,NEUTRAL,COT_ONLY,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""0"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",3,26.0,158.0,326.0,458.0,784.0,0.41581632653061223,12.5,7.5,0.0,0.0,87.5,47.5,0.0006399999999999999,,0
merger_NEU_COT_fou_acq_r03_aab4a4,merger,integrative,NEUTRAL,COT_ONLY,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,25.0,0.0,0.0,12.5,57.5,0.0034300000000000003,Impasse: both agents take BATNA.,0
merger_NEU_COT_fou_acq_r04_6cc2e7,merger,integrative,NEUTRAL,COT_ONLY,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,25.0,0.0,0.0,12.5,57.5,0.00386,Impasse: both agents take BATNA.,0
merger_NEU_SPE_acq_fou_r00_9bd5a0,merger,integrative,NEUTRAL,SPEC_NOCOT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,48.0,124.0,348.0,424.0,772.0,0.45077720207253885,22.5,25.0,7.5,5.0,32.5,89.0,0.00089,,0
merger_NEU_SPE_acq_fou_r01_9a91b4,merger,integrative,NEUTRAL,SPEC_NOCOT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,72.0,100.0,372.0,400.0,772.0,0.48186528497409326,27.5,12.5,17.5,20.0,32.5,87.5,0.0009199999999999999,,0
merger_NEU_SPE_acq_fou_r02_db35d6,merger,integrative,NEUTRAL,SPEC_NOCOT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,72.0,100.0,372.0,400.0,772.0,0.48186528497409326,22.5,12.5,12.5,5.0,17.5,87.5,0.0009199999999999999,,0
merger_NEU_SPE_acq_fou_r03_e9cc1d,merger,integrative,NEUTRAL,SPEC_NOCOT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,12.5,25.0,12.5,37.5,12.5,12.5,0.005270000000000001,Impasse: both agents take BATNA.,0
merger_NEU_SPE_acq_fou_r04_104b92,merger,integrative,NEUTRAL,SPEC_NOCOT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,2.5,12.5,25.0,52.5,12.5,0.00418,Impasse: both agents take BATNA.,0
merger_NEU_SPE_fou_acq_r00_0691c7,merger,integrative,NEUTRAL,SPEC_NOCOT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",3,186.0,154.0,486.0,454.0,940.0,0.5170212765957447,12.5,0.0,7.5,12.5,87.5,37.5,0.00061,,0
merger_NEU_SPE_fou_acq_r01_c6e2bd,merger,integrative,NEUTRAL,SPEC_NOCOT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",3,86.0,166.0,386.0,466.0,852.0,0.45305164319248825,22.5,7.5,12.5,12.5,87.5,37.5,0.00061,,0
merger_NEU_SPE_fou_acq_r02_ddd6ea,merger,integrative,NEUTRAL,SPEC_NOCOT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,25.0,7.5,25.0,17.5,12.5,0.0052200000000000015,Impasse: both agents take BATNA.,0
merger_NEU_SPE_fou_acq_r03_77c69e,merger,integrative,NEUTRAL,SPEC_NOCOT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,12.5,20.0,7.5,5.0,17.5,86.0,0.00157,,0
merger_NEU_SPE_fou_acq_r04_496ea4,merger,integrative,NEUTRAL,SPEC_NOCOT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",5,14.0,314.0,314.0,614.0,928.0,0.33836206896551724,12.5,7.5,7.5,12.5,86.0,22.5,0.00121,,0
merger_NEU_SPE_acq_fou_r00_4304f9,merger,integrative,NEUTRAL,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,25.0,7.5,2.5,12.5,47.5,0.00399,Impasse: both agents take BATNA.,0
merger_NEU_SPE_acq_fou_r01_ef8ee5,merger,integrative,NEUTRAL,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",9,20.0,266.0,320.0,566.0,886.0,0.3611738148984199,7.5,10.0,0.0,0.0,82.5,42.5,0.00222,,0
merger_NEU_SPE_acq_fou_r02_b5bd13,merger,integrative,NEUTRAL,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,14.0,47.5,37.5,0.0031199999999999995,Impasse: both agents take BATNA.,0
merger_NEU_SPE_acq_fou_r03_57cf65,merger,integrative,NEUTRAL,SPEC_COT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,14.0,47.5,37.5,0.0031299999999999995,Impasse: both agents take BATNA.,0
merger_NEU_SPE_acq_fou_r04_a06a7b,merger,integrative,NEUTRAL,SPEC_COT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",14,-44.0,12.0,256.0,312.0,568.0,0.4507042253521127,0.0,0.0,0.0,0.0,47.5,42.5,0.0030799999999999994,Agent A (acquirer) accepted a deal below BATNA (256.0 < 300.0).,0
merger_NEU_SPE_fou_acq_r00_8ddf96,merger,integrative,NEUTRAL,SPEC_COT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,136.0,104.0,436.0,404.0,840.0,0.5190476190476191,12.5,0.0,0.0,0.0,86.5,47.5,0.00067,,0
merger_NEU_SPE_fou_acq_r01_cc8a77,merger,integrative,NEUTRAL,SPEC_COT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",3,176.0,64.0,476.0,364.0,840.0,0.5666666666666667,12.5,0.0,0.0,0.0,89.5,47.5,0.00068,,0
merger_NEU_SPE_fou_acq_r02_e4314b,merger,integrative,NEUTRAL,SPEC_COT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",9,6.0,178.0,306.0,478.0,784.0,0.3903061224489796,7.5,10.0,12.5,12.5,80.0,37.5,0.0023,,0
merger_NEU_SPE_fou_acq_r03_435a2a,merger,integrative,NEUTRAL,SPEC_COT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",3,6.0,178.0,306.0,478.0,784.0,0.3903061224489796,12.5,0.0,0.0,0.0,87.5,47.5,0.00065,,0
merger_NEU_SPE_fou_acq_r04_3b8c99,merger,integrative,NEUTRAL,SPEC_COT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,224.0,-100.0,524.0,200.0,724.0,0.7237569060773481,7.5,12.5,2.5,0.0,7.5,87.5,0.0042899999999999995,Agent B (acquirer) accepted a deal below BATNA (200.0 < 300.0).,0
merger_WAR_WAR_acq_fou_r00_ff3956,merger,integrative,WARMTH,WARMTH,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-68.0,354.0,232.0,654.0,886.0,0.2618510158013544,91.0,21.5,91.0,26.5,62.5,42.5,0.00482,Agent A (acquirer) accepted a deal below BATNA (232.0 < 300.0).,0
merger_WAR_WAR_acq_fou_r01_551bed,merger,integrative,WARMTH,WARMTH,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-4.0,290.0,296.0,590.0,886.0,0.3340857787810384,93.5,20.0,91.0,21.5,75.0,42.5,0.0047,Agent A (acquirer) accepted a deal below BATNA (296.0 < 300.0).,0
merger_WAR_WAR_acq_fou_r02_55504a,merger,integrative,WARMTH,WARMTH,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-44.0,330.0,256.0,630.0,886.0,0.28893905191873587,93.5,26.5,87.5,25.0,86.0,42.5,0.00474,Agent A (acquirer) accepted a deal below BATNA (256.0 < 300.0).,0
merger_WAR_WAR_acq_fou_r03_f7cd55,merger,integrative,WARMTH,WARMTH,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,16.0,318.0,316.0,618.0,934.0,0.33832976445396146,87.5,25.0,87.5,25.0,86.0,37.5,0.004729999999999999,,0
merger_WAR_WAR_acq_fou_r04_e5b1d7,merger,integrative,WARMTH,WARMTH,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,91.0,39.0,93.5,21.5,52.5,75.0,0.00546,Impasse: both agents take BATNA.,0
